FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,IDA,False,False,1149,1215.0,26.0,26.0,1359.0,22.0,74.0,108.0,104.0,458.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4269,C5,20445,C5,N17146,4269,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12280,1228002,32280,"Idaho Falls, ID",ID,16,Idaho,83,1.0,1.0,1100-1159,24.0,1239.0,1353.0,6.0,1337,22.0,1.0,1.0,1300-1359,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,SHV,False,False,1731,1727.0,0.0,-4.0,2054.0,0.0,116.0,145.0,147.0,792.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4268,C5,20445,C5,N11150,4268,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14814,1481402,30476,"Shreveport, LA",LA,22,Louisiana,72,0.0,-1.0,1700-1759,22.0,1749.0,2045.0,9.0,2056,-2.0,0.0,-1.0,2000-2059,4,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,MOB,False,False,1940,2020.0,40.0,40.0,2147.0,41.0,58.0,86.0,87.0,427.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4267,C5,20445,C5,N14162,4267,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,13422,1342202,30562,"Mobile, AL",AL,1,Alabama,51,1.0,2.0,1900-1959,24.0,2044.0,2142.0,5.0,2106,41.0,1.0,2.0,2100-2159,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,MFE,False,False,1810,1803.0,0.0,-7.0,1928.0,0.0,62.0,82.0,85.0,316.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4266,C5,20445,C5,N23139,4266,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,13256,1325602,33256,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,0.0,-1.0,1800-1859,17.0,1820.0,1922.0,6.0,1932,-4.0,0.0,-1.0,1900-1959,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,DRO,False,False,940,936.0,0.0,-4.0,1040.0,0.0,44.0,75.0,64.0,251.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4265,C5,20445,C5,N11164,4265,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11413,1141307,30285,"Durango, CO",CO,8,Colorado,82,0.0,-1.0,0900-0959,15.0,951.0,1035.0,5.0,1055,-15.0,0.0,-1.0,1000-1059,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",CRP,IAH,False,False,1215,1205.0,0.0,-10.0,1302.0,0.0,36.0,68.0,57.0,201.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4264,C5,20445,C5,N16151,4264,11140,1114008,31140,"Corpus Christi, TX",TX,48,Texas,74,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1200-1259,14.0,1219.0,1255.0,7.0,1323,-21.0,0.0,-2.0,1300-1359,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,DIK,False,False,2028,2115.0,47.0,47.0,2252.0,47.0,77.0,97.0,97.0,488.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4263,C5,20445,C5,N17146,4263,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11315,1131502,31315,"Dickinson, ND",ND,38,North Dakota,66,1.0,3.0,2000-2059,15.0,2130.0,2247.0,5.0,2205,47.0,1.0,3.0,2200-2259,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,ICT,False,False,1331,1342.0,11.0,11.0,1556.0,0.0,61.0,89.0,74.0,420.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4262,C5,20445,C5,N14173,4262,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12278,1227805,30928,"Wichita, KS",KS,20,Kansas,62,0.0,0.0,1300-1359,10.0,1352.0,1553.0,3.0,1600,-4.0,0.0,-1.0,1600-1659,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,HRL,False,False,1830,1827.0,0.0,-3.0,1939.0,0.0,53.0,76.0,72.0,295.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4261,C5,20445,C5,N17196,4261,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12206,1220605,32206,"Harlingen/San Benito, TX",TX,48,Texas,74,0.0,-1.0,1800-1859,16.0,1843.0,1936.0,3.0,1946,-7.0,0.0,-1.0,1900-1959,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,BTR,False,False,1222,1217.0,0.0,-5.0,1316.0,0.0,38.0,69.0,59.0,253.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4260,C5,20445,C5,N14179,4260,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,0.0,-1.0,1200-1259,14.0,1231.0,1309.0,7.0,1331,-15.0,0.0,-1.0,1300-1359,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAD,HSV,False,False,855,845.0,0.0,-10.0,947.0,0.0,102.0,125.0,122.0,596.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4259,C5,20445,C5,N17196,4259,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,0.0,-1.0,0800-0859,17.0,902.0,944.0,3.0,1000,-13.0,0.0,-1.0,1000-1059,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",OMA,DEN,False,False,1407,1406.0,0.0,-1.0,1456.0,0.0,79.0,111.0,110.0,472.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4258,C5,20445,C5,N12160,4258,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1400-1459,27.0,1433.0,1452.0,4.0,1458,-2.0,0.0,-1.0,1400-1459,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,OMA,False,False,1046,1048.0,2.0,2.0,1311.0,0.0,66.0,94.0,83.0,472.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4257,C5,20445,C5,N12160,4257,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,0.0,0.0,1000-1059,14.0,1102.0,1308.0,3.0,1320,-9.0,0.0,-1.0,1300-1359,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,ICT,False,False,2025,2030.0,5.0,5.0,2212.0,0.0,79.0,109.0,102.0,542.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4256,C5,20445,C5,N21129,4256,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12278,1227805,30928,"Wichita, KS",KS,20,Kansas,62,0.0,0.0,2000-2059,19.0,2049.0,2208.0,4.0,2214,-2.0,0.0,-1.0,2200-2259,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",ECP,IAH,False,False,1232,1219.0,0.0,-13.0,1414.0,0.0,98.0,128.0,115.0,572.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4255,C5,20445,C5,N11184,4255,11481,1148102,31481,"Panama City, FL",FL,12,Florida,33,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1200-1259,11.0,1230.0,1408.0,6.0,1440,-26.0,0.0,-2.0,1400-1459,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,SGF,False,False,1731,1723.0,0.0,-8.0,2013.0,0.0,87.0,121.0,110.0,637.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4253,C5,20445,C5,N24103,4253,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,0.0,-1.0,1700-1759,19.0,1742.0,2009.0,4.0,2032,-19.0,0.0,-2.0,2000-2059,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,LNK,False,False,1541,1531.0,0.0,-10.0,1754.0,0.0,59.0,89.0,83.0,423.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4252,C5,20445,C5,N12136,4252,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13029,1302902,33029,"Lincoln, NE",NE,31,Nebraska,65,0.0,-1.0,1500-1559,17.0,1548.0,1747.0,7.0,1810,-16.0,0.0,-2.0,1800-1859,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,LFT,False,False,1635,1652.0,17.0,17.0,1745.0,6.0,33.0,64.0,53.0,201.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4251,C5,20445,C5,N12175,4251,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12951,1295106,32951,"Lafayette, LA",LA,22,Louisiana,72,1.0,1.0,1600-1659,15.0,1707.0,1740.0,5.0,1739,6.0,0.0,0.0,1700-1759,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",AEX,IAH,False,False,700,651.0,0.0,-9.0,747.0,0.0,35.0,87.0,56.0,190.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4250,C5,20445,C5,N11189,4250,10185,1018502,30185,"Alexandria, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0700-0759,14.0,705.0,740.0,7.0,827,-40.0,0.0,-2.0,0800-0859,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,SGF,False,False,1330,1344.0,14.0,14.0,1634.0,8.0,90.0,116.0,110.0,637.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4249,C5,20445,C5,N11164,4249,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,0.0,0.0,1300-1359,15.0,1359.0,1629.0,5.0,1626,8.0,0.0,0.0,1600-1659,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,LNK,False,False,1047,1105.0,18.0,18.0,1318.0,0.0,58.0,91.0,73.0,423.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4248,C5,20445,C5,N11194,4248,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13029,1302902,33029,"Lincoln, NE",NE,31,Nebraska,65,1.0,1.0,1000-1059,9.0,1114.0,1312.0,6.0,1318,0.0,0.0,0.0,1300-1359,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,CPR,False,False,945,943.0,0.0,-2.0,1055.0,3.0,39.0,67.0,72.0,230.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4246,C5,20445,C5,N14173,4246,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11122,1112205,31122,"Casper, WY",WY,56,Wyoming,88,0.0,-1.0,0900-0959,30.0,1013.0,1052.0,3.0,1052,3.0,0.0,0.0,1000-1059,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,ICT,False,False,940,933.0,0.0,-7.0,1112.0,0.0,84.0,112.0,99.0,542.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4245,C5,20445,C5,N11150,4245,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12278,1227805,30928,"Wichita, KS",KS,20,Kansas,62,0.0,-1.0,0900-0959,12.0,945.0,1109.0,3.0,1132,-20.0,0.0,-2.0,1100-1159,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,CRP,False,False,1832,1827.0,0.0,-5.0,1926.0,0.0,39.0,66.0,59.0,201.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4244,C5,20445,C5,N14174,4244,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,11140,1114008,31140,"Corpus Christi, TX",TX,48,Texas,74,0.0,-1.0,1800-1859,15.0,1842.0,1921.0,5.0,1938,-12.0,0.0,-1.0,1900-1959,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",LFT,IAH,False,False,700,651.0,0.0,-9.0,748.0,0.0,41.0,80.0,57.0,201.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4243,C5,20445,C5,N12136,4243,12951,1295106,32951,"Lafayette, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0700-0759,12.0,703.0,744.0,4.0,820,-32.0,0.0,-2.0,0800-0859,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAD,ROC,False,False,1745,1842.0,57.0,57.0,2004.0,52.0,52.0,87.0,82.0,288.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4242,C5,20445,C5,N12167,4242,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14576,1457606,34576,"Rochester, NY",NY,36,New York,22,1.0,3.0,1700-1759,24.0,1906.0,1958.0,6.0,1912,52.0,1.0,3.0,1900-1959,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,LFT,False,False,2146,2140.0,0.0,-6.0,2243.0,0.0,38.0,64.0,63.0,201.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4241,C5,20445,C5,N16183,4241,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12951,1295106,32951,"Lafayette, LA",LA,22,Louisiana,72,0.0,-1.0,2100-2159,18.0,2158.0,2236.0,7.0,2250,-7.0,0.0,-1.0,2200-2259,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",BTR,IAH,False,False,1645,1636.0,0.0,-9.0,1755.0,0.0,63.0,91.0,79.0,253.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4240,C5,20445,C5,N16183,4240,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1600-1659,9.0,1645.0,1748.0,7.0,1816,-21.0,0.0,-2.0,1800-1859,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",CPR,DEN,False,False,1129,1149.0,20.0,20.0,1244.0,2.0,41.0,73.0,55.0,230.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4239,C5,20445,C5,N14173,4239,11122,1112205,31122,"Casper, WY",WY,56,Wyoming,88,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,1.0,1.0,1100-1159,4.0,1153.0,1234.0,10.0,1242,2.0,0.0,0.0,1200-1259,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",ABQ,IAH,False,False,1215,1214.0,0.0,-1.0,1525.0,0.0,100.0,136.0,131.0,744.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4238,C5,20445,C5,N14148,4238,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1200-1259,23.0,1237.0,1517.0,8.0,1531,-6.0,0.0,-1.0,1500-1559,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAD,PVD,False,False,1717,1718.0,1.0,1.0,1836.0,0.0,59.0,101.0,78.0,371.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4237,C5,20445,C5,N14158,4237,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,0.0,0.0,1700-1759,15.0,1733.0,1832.0,4.0,1858,-22.0,0.0,-2.0,1800-1859,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",DEN,GJT,False,False,1335,1331.0,0.0,-4.0,1436.0,0.0,43.0,66.0,65.0,212.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4236,C5,20445,C5,N24103,4236,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11921,1192102,31921,"Grand Junction, CO",CO,8,Colorado,82,0.0,-1.0,1300-1359,18.0,1349.0,1432.0,4.0,1441,-5.0,0.0,-1.0,1400-1459,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",BUF,IAD,False,False,1935,2025.0,50.0,50.0,2135.0,41.0,48.0,79.0,70.0,283.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4235,C5,20445,C5,N10156,4235,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,1.0,3.0,1900-1959,18.0,2043.0,2131.0,4.0,2054,41.0,1.0,2.0,2000-2059,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",BUF,IAD,False,False,1500,1626.0,86.0,86.0,1755.0,96.0,49.0,79.0,89.0,283.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4234,C5,20445,C5,N10156,4234,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,1.0,5.0,1500-1559,31.0,1657.0,1746.0,9.0,1619,96.0,1.0,6.0,1600-1659,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,BTR,False,False,1634,1632.0,0.0,-2.0,1734.0,0.0,39.0,68.0,62.0,253.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4233,C5,20445,C5,N11184,4233,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,0.0,-1.0,1600-1659,18.0,1650.0,1729.0,5.0,1742,-8.0,0.0,-1.0,1700-1759,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",MOB,IAH,False,False,1156,1203.0,7.0,7.0,1339.0,0.0,77.0,104.0,96.0,427.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4232,C5,20445,C5,N21129,4232,13422,1342202,30562,"Mobile, AL",AL,1,Alabama,51,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,0.0,1100-1159,12.0,1215.0,1332.0,7.0,1340,-1.0,0.0,-1.0,1300-1359,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAD,PVD,False,False,1235,1243.0,8.0,8.0,1401.0,0.0,55.0,89.0,78.0,371.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4231,C5,20445,C5,N13161,4231,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,0.0,0.0,1200-1259,19.0,1302.0,1357.0,4.0,1404,-3.0,0.0,-1.0,1400-1459,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",AEX,IAH,False,False,1559,1559.0,0.0,0.0,1710.0,0.0,45.0,84.0,71.0,190.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4230,C5,20445,C5,N17196,4230,10185,1018502,30185,"Alexandria, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,0.0,1500-1559,15.0,1614.0,1659.0,11.0,1723,-13.0,0.0,-1.0,1700-1759,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",ALB,IAD,False,False,602,612.0,10.0,10.0,739.0,4.0,69.0,93.0,87.0,325.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4229,C5,20445,C5,N12167,4229,10257,1025702,30257,"Albany, NY",NY,36,New York,22,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,0.0,0.0,0600-0659,14.0,626.0,735.0,4.0,735,4.0,0.0,0.0,0700-0759,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",HSV,IAH,False,False,615,608.0,0.0,-7.0,804.0,0.0,96.0,134.0,116.0,595.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4228,C5,20445,C5,N14177,4228,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0600-0659,15.0,623.0,759.0,5.0,829,-25.0,0.0,-2.0,0800-0859,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",IAH,HSV,False,False,1020,1021.0,1.0,1.0,1159.0,0.0,76.0,115.0,98.0,595.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4227,C5,20445,C5,N14158,4227,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12217,1221702,30255,"Huntsville, AL",AL,1,Alabama,51,0.0,0.0,1000-1059,15.0,1036.0,1152.0,7.0,1215,-16.0,0.0,-2.0,1200-1259,3,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",TUL,IAH,False,False,1325,1318.0,0.0,-7.0,1455.0,0.0,70.0,105.0,97.0,429.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4226,C5,20445,C5,N23139,4226,15370,1537002,34653,"Tulsa, OK",OK,40,Oklahoma,73,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1300-1359,14.0,1332.0,1442.0,13.0,1510,-15.0,0.0,-1.0,1500-1559,2,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",CPR,DEN,False,False,1738,1734.0,0.0,-4.0,1840.0,0.0,39.0,77.0,66.0,230.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4225,C5,20445,C5,N21154,4225,11122,1112205,31122,"Casper, WY",WY,56,Wyoming,88,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1700-1759,13.0,1747.0,1826.0,14.0,1855,-15.0,0.0,-1.0,1800-1859,1,0
2022-04-01,"Commutair Aka Champlain Enterprises, Inc.",CRP,IAH,False,False,737,730.0,0.0,-7.0,835.0,0.0,42.0,68.0,65.0,201.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4224,C5,20445,C5,N11150,4224,11140,1114008,31140,"Corpus Christi, TX",TX,48,Texas,74,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0700-0759,18.0,748.0,830.0,5.0,845,-10.0,0.0,-1.0,0800-0859,1,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",EWR,DCA,False,False,1435,1433.0,0.0,-2.0,1534.0,0.0,42.0,76.0,61.0,199.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4194,G7,20500,G7,N549GJ,4194,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,0.0,-1.0,1400-1459,14.0,1447.0,1529.0,5.0,1551,-17.0,0.0,-2.0,1500-1559,1,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",EWR,DCA,False,False,1130,1132.0,2.0,2.0,1259.0,13.0,55.0,76.0,87.0,199.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4193,G7,20500,G7,N561GJ,4193,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,0.0,0.0,1100-1159,27.0,1159.0,1254.0,5.0,1246,13.0,0.0,0.0,1200-1259,1,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",EWR,DCA,False,False,959,1004.0,5.0,5.0,1127.0,5.0,49.0,83.0,83.0,199.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4192,G7,20500,G7,N571GJ,4192,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,0.0,0.0,0900-0959,30.0,1034.0,1123.0,4.0,1122,5.0,0.0,0.0,1100-1159,1,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",EWR,CMH,False,False,1730,1731.0,1.0,1.0,1918.0,0.0,75.0,120.0,107.0,463.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4191,G7,20500,G7,N553GJ,4191,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,0.0,0.0,1700-1759,26.0,1757.0,1912.0,6.0,1930,-12.0,0.0,-1.0,1900-1959,2,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",EWR,IND,False,False,1035,1030.0,0.0,-5.0,1307.0,21.0,105.0,131.0,157.0,645.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4190,G7,20500,G7,N562GJ,4190,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,0.0,-1.0,1000-1059,46.0,1116.0,1301.0,6.0,1246,21.0,1.0,1.0,1200-1259,3,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",EWR,CLT,False,False,1310,1340.0,30.0,30.0,1538.0,31.0,88.0,117.0,118.0,529.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4189,G7,20500,G7,N526GJ,4189,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,1.0,2.0,1300-1359,23.0,1403.0,1531.0,7.0,1507,31.0,1.0,2.0,1500-1559,3,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",DCA,EWR,False,False,1830,1834.0,4.0,4.0,2007.0,8.0,69.0,89.0,93.0,199.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4188,G7,20500,G7,N524GJ,4188,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,0.0,0.0,1800-1859,11.0,1845.0,1954.0,13.0,1959,8.0,0.0,0.0,1900-1959,1,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",EWR,BUF,False,False,1450,1453.0,3.0,3.0,1617.0,4.0,52.0,83.0,84.0,282.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4187,G7,20500,G7,N541GJ,4187,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,0.0,0.0,1400-1459,30.0,1523.0,1615.0,2.0,1613,4.0,0.0,0.0,1600-1659,2,0
2022-04-01,"GoJet Airlines, LLC d/b/a United Express",EWR,AVL,False,False,859,945.0,46.0,46.0,1140.0,28.0,96.0,133.0,115.0,583.0,2022,2,4,1,5,UA,UA_CODESHARE,19977,UA,4186,G7,20500,G7,N520GJ,4186,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,10431,1043105,30431,"Asheville, NC",NC,37,North Carolina,36,1.0,3.0,0800-0859,16.0,1001.0,1137.0,3.0,1112,28.0,1.0,1.0,1100-1159,3,0
